jMRUI Data Textfile

Filename: /Users/Georg/Documents/MATLAB/osprey/exampledata/nifti-mrs/derivatives/jMRUIFiles/ses-01_mrs_sub-01_ses-01_SVS-ref.nii_jMRUI_REF.TXT

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 1.666000E-01
ZeroOrderPhase: 0E+00
BeginTime: 0E+00
TransmitterFrequency: 2.972199E+08
MagneticField: 6.980763E+00
TypeOfNucleus: 0E+00
NameOfPatient: No Name
Spectrometer: TrioTim
AdditionalInfo: jnear


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
-0.00025219	-0.00011826	0.00105213	0.00251489
-0.00024704	-0.00011856	0.00110458	0.00253322
-0.00024336	-0.00011948	0.00110191	0.00253648
-0.00024080	-0.00012091	0.00105996	0.00245451
-0.00023730	-0.00012182	0.00105003	0.00254853
-0.00023304	-0.00012228	0.00113844	0.00256719
-0.00023060	-0.00012365	0.00107476	0.00257018
-0.00022676	-0.00012422	0.00110172	0.00249267
-0.00022207	-0.00012424	0.00110754	0.00260155
-0.00022005	-0.00012571	0.00107621	0.00257173
-0.00021897	-0.00012771	0.00103880	0.00255107
-0.00021272	-0.00012663	0.00109182	0.00254841
-0.00021085	-0.00012809	0.00108211	0.00260066
-0.00020740	-0.00012854	0.00100939	0.00256766
-0.00020528	-0.00012979	0.00107260	0.00257605
-0.00019859	-0.00012806	0.00113577	0.00259735
-0.00019850	-0.00013053	0.00111718	0.00257008
-0.00019331	-0.00012961	0.00112277	0.00260263
-0.00019334	-0.00013216	0.00107282	0.00256644
-0.00018911	-0.00013176	0.00100592	0.00265952
-0.00018567	-0.00013185	0.00111804	0.00271486
-0.00018110	-0.00013106	0.00120760	0.00257781
-0.00018030	-0.00013295	0.00109377	0.00267940
-0.00017485	-0.00013137	0.00116238	0.00262390
-0.00017359	-0.00013287	0.00109747	0.00256322
-0.00016831	-0.00013123	0.00102848	0.00265349
-0.00016850	-0.00013382	0.00115079	0.00270279
-0.00016435	-0.00013294	0.00107360	0.00265200
-0.00016066	-0.00013235	0.00118389	0.00264575
-0.00015755	-0.00013218	0.00109169	0.00270042
-0.00015628	-0.00013351	0.00112978	0.00271927
-0.00015296	-0.00013306	0.00111514	0.00274973
-0.00015168	-0.00013435	0.00114268	0.00265108
-0.00014831	-0.00013376	0.00114656	0.00272408
-0.00014546	-0.00013356	0.00107228	0.00266849
-0.00014166	-0.00013243	0.00113892	0.00273621
-0.00014126	-0.00013445	0.00115660	0.00274181
-0.00013649	-0.00013225	0.00112373	0.00274975
-0.00013518	-0.00013335	0.00112644	0.00273430
-0.00013194	-0.00013251	0.00107002	0.00278723
-0.00013046	-0.00013339	0.00109911	0.00267650
-0.00012682	-0.00013201	0.00112779	0.00273178
-0.00012467	-0.00013212	0.00111557	0.00274975
-0.00012188	-0.00013150	0.00114742	0.00279289
-0.00011957	-0.00013135	0.00110420	0.00276194
-0.00011621	-0.00012998	0.00108066	0.00276192
-0.00011739	-0.00013369	0.00114222	0.00279727
-0.00011244	-0.00013038	0.00115303	0.00286179
-0.00011199	-0.00013224	0.00113551	0.00280031
-0.00010840	-0.00013034	0.00113198	0.00283541
-0.00010671	-0.00013067	0.00113812	0.00289275
-0.00010455	-0.00013039	0.00111262	0.00280697
-0.00010325	-0.00013116	0.00116575	0.00276170
-0.00009897	-0.00012807	0.00111221	0.00282638
-0.00009763	-0.00012869	0.00112127	0.00277184
-0.00009518	-0.00012783	0.00111415	0.00279211
-0.00009384	-0.00012841	0.00112585	0.00288926
-0.00009161	-0.00012774	0.00109374	0.00291146
-0.00009030	-0.00012833	0.00112388	0.00285104
-0.00008616	-0.00012480	0.00112428	0.00287028
-0.00008438	-0.00012459	0.00112862	0.00286860
-0.00008267	-0.00012445	0.00111817	0.00281501
-0.00008132	-0.00012483	0.00108943	0.00289819
-0.00007842	-0.00012277	0.00117301	0.00295489
-0.00007757	-0.00012387	0.00114322	0.00291042
-0.00007527	-0.00012261	0.00108447	0.00288729
-0.00007378	-0.00012264	0.00111058	0.00298187
-0.00007255	-0.00012308	0.00115674	0.00297432
-0.00007045	-0.00012199	0.00115382	0.00292376
-0.00006759	-0.00011949	0.00120455	0.00295813
-0.00006698	-0.00012094	0.00110691	0.00290485
-0.00006375	-0.00011758	0.00114453	0.00292808
-0.00006405	-0.00012069	0.00117526	0.00291922
-0.00006143	-0.00011830	0.00109823	0.00296221
-0.00005992	-0.00011796	0.00112869	0.00300811
-0.00005791	-0.00011658	0.00111108	0.00302395
-0.00005709	-0.00011755	0.00117742	0.00297910
-0.00005474	-0.00011534	0.00112601	0.00304260
-0.00005465	-0.00011786	0.00112269	0.00302785
-0.00005191	-0.00011462	0.00110394	0.00302178
-0.00005134	-0.00011613	0.00113651	0.00304250
-0.00004810	-0.00011149	0.00110228	0.00303268
-0.00004820	-0.00011452	0.00110458	0.00303780
-0.00004630	-0.00011283	0.00117557	0.00305934
-0.00004631	-0.00011578	0.00117625	0.00305660
-0.00004273	-0.00010967	0.00110315	0.00311611
-0.00004336	-0.00011429	0.00123638	0.00308155
-0.00004089	-0.00011077	0.00117459	0.00302705
-0.00004054	-0.00011291	0.00115349	0.00309267
-0.00003835	-0.00010992	0.00115957	0.00312797
-0.00003748	-0.00011059	0.00114992	0.00305466
-0.00003532	-0.00010735	0.00109453	0.00311814
-0.00003518	-0.00011026	0.00116425	0.00311530
-0.00003247	-0.00010500	0.00118434	0.00319072
-0.00003194	-0.00010664	0.00113440	0.00316637
-0.00003048	-0.00010518	0.00109107	0.00312017
