jMRUI Data Textfile

Filename: /Users/Georg/Documents/MATLAB/osprey/exampledata/sdat/UnEdited/derivatives/jMRUIFiles/mrs_sub-01_ses-01_press-ref_sub-01_PRESS_35_ref_jMRUI_REF.TXT

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.000000E-01
ZeroOrderPhase: 0E+00
BeginTime: 0E+00
TransmitterFrequency: 1.277509E+08
MagneticField: 3.000467E+00
TypeOfNucleus: 0E+00
NameOfPatient: No Name
DateOfExperiment: 
Spectrometer: TrioTim
AdditionalInfo: jnear


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
0.02333930	-0.00446594	1.05994051	8.67956761
0.02163643	-0.00414870	1.07295297	8.70563628
0.02094985	-0.00402538	1.07503610	8.72841150
0.02120344	-0.00408254	1.08331005	8.75215615
0.02065836	-0.00398580	1.06119474	8.76050515
0.02041826	-0.00394760	1.09273651	8.79263709
0.02066729	-0.00400397	1.05796869	8.80116887
0.02030005	-0.00394090	1.08352719	8.83448289
0.02016788	-0.00392327	1.07493701	8.83697830
0.01989340	-0.00387779	1.03930426	8.88424763
0.01959496	-0.00382742	1.04801990	8.90325561
0.01937346	-0.00379187	1.05176636	8.91974911
0.01887632	-0.00370208	1.04353949	8.96357683
0.01923324	-0.00377974	1.03410498	8.99677689
0.01923792	-0.00378833	1.06196926	9.02072775
0.01819257	-0.00358972	1.07379852	9.04975644
0.01764684	-0.00348907	1.05919228	9.10658172
0.01838765	-0.00364287	1.10307263	9.11499810
0.01758377	-0.00349062	1.07742903	9.13043185
0.01675307	-0.00333239	1.08889307	9.17351858
0.01799694	-0.00358699	1.09323725	9.19197541
0.01654065	-0.00330333	1.08252505	9.20911567
0.01655224	-0.00331225	1.07180450	9.26115251
0.01644771	-0.00329789	1.11817779	9.25708200
0.01594734	-0.00320392	1.09393612	9.29113154
0.01534908	-0.00308985	1.06742280	9.31834481
0.01489579	-0.00300455	1.09247492	9.35789182
0.01489618	-0.00301057	1.09405065	9.38287475
0.01403362	-0.00284185	1.11022856	9.42207815
0.01360889	-0.00276127	1.12060213	9.43725154
0.01379389	-0.00280432	1.11878615	9.42376878
0.01393465	-0.00283850	1.12934555	9.48344133
0.01340209	-0.00273537	1.10905391	9.51836684
0.01416724	-0.00289720	1.12268982	9.52541484
0.01357380	-0.00278126	1.12693410	9.54271207
0.01346664	-0.00276469	1.13648093	9.58322729
0.01336266	-0.00274868	1.11426528	9.58879939
0.01290468	-0.00265963	1.11288284	9.66027861
0.01293572	-0.00267120	1.08361260	9.65537980
0.01244182	-0.00257419	1.11574069	9.72552212
0.01206050	-0.00250012	1.12427634	9.72699614
0.01146207	-0.00238065	1.13044273	9.79664430
0.01020829	-0.00212433	1.12757522	9.81079153
0.01006128	-0.00209776	1.15041360	9.83197039
0.00954193	-0.00199329	1.16950910	9.87396958
0.01027714	-0.00215099	1.18918639	9.86714862
0.00935271	-0.00196125	1.17653859	9.90795595
0.00897471	-0.00188558	1.17374314	9.93028415
0.00900740	-0.00189606	1.18620631	9.95796825
0.00904413	-0.00190741	1.18249712	9.99060997
0.01033140	-0.00218303	1.18624880	10.00686218
0.00982027	-0.00207897	1.14479443	10.00524870
0.00964766	-0.00204629	1.17297662	10.07131809
0.00922384	-0.00196010	1.16442233	10.08206510
0.00925680	-0.00197081	1.17378120	10.12701938
0.00960627	-0.00204906	1.16270809	10.14296868
0.00973412	-0.00208024	1.16658545	10.19056470
0.00823427	-0.00176301	1.16532741	10.19866762
0.00841741	-0.00180560	1.17797991	10.25035261
0.00884716	-0.00190134	1.15545196	10.26178186
0.00883724	-0.00190275	1.14642849	10.30137002
0.00833141	-0.00179718	1.17540442	10.34495101
0.00741089	-0.00160159	1.17125445	10.37444662
0.00778183	-0.00168488	1.13465864	10.42629101
0.00820598	-0.00178001	1.13528425	10.43998668
0.00801401	-0.00174159	1.10618880	10.48707007
0.00809896	-0.00176330	1.12445686	10.52848567
0.00786228	-0.00171493	1.14823883	10.57923705
0.00728024	-0.00159090	1.18898129	10.63261324
0.00731369	-0.00160115	1.17180261	10.66580575
0.00724731	-0.00158953	1.17699565	10.68555253
0.00642455	-0.00141166	1.21479279	10.74961350
0.00669405	-0.00147357	1.23336271	10.76868763
0.00650690	-0.00143498	1.22632337	10.80636650
0.00643547	-0.00142182	1.28524509	10.83845545
0.00631871	-0.00139856	1.27082607	10.86889209
0.00583105	-0.00129297	1.30022531	10.87968436
0.00598212	-0.00132888	1.29701820	10.95188038
0.00664674	-0.00147919	1.32038180	10.94421813
0.00682869	-0.00152243	1.32555820	10.98170758
0.00626245	-0.00139871	1.29364129	10.97004944
0.00707673	-0.00158343	1.31639359	11.06056740
0.00660175	-0.00147981	1.33565896	11.06589368
0.00653134	-0.00146666	1.31516837	11.06718179
0.00629099	-0.00141522	1.36602194	11.09911942
0.00522714	-0.00117801	1.35853957	11.11743754
0.00556292	-0.00125592	1.33124329	11.19026601
0.00543729	-0.00122975	1.29802961	11.18984468
0.00487421	-0.00110436	1.33154780	11.22767997
0.00490360	-0.00111300	1.33713326	11.26845461
0.00496290	-0.00112846	1.35692839	11.32885514
0.00462695	-0.00105394	1.36085176	11.36507610
0.00421582	-0.00096199	1.35946305	11.39771679
0.00430934	-0.00098507	1.40473804	11.45837235
0.00472010	-0.00108087	1.40245498	11.44207725
0.00444784	-0.00102032	1.43404796	11.43684416
0.00364636	-0.00083793	1.40762867	11.50272330
0.00506377	-0.00116570	1.46147732	11.50505045
0.00407540	-0.00093982	1.42924590	11.53442187
0.00410234	-0.00094769	1.43045507	11.57663035
0.00496423	-0.00114880	1.40656278	11.60718418
0.00549357	-0.00127352	1.43696676	11.66397409
0.00507496	-0.00117853	1.44647886	11.70977606
0.00614685	-0.00142993	1.45003931	11.71668079
0.00510143	-0.00118880	1.44344447	11.75654709
0.00395068	-0.00092223	1.45357231	11.78294993
0.00324425	-0.00075864	1.45102989	11.78353036
0.00293274	-0.00068698	1.45307586	11.82626207
0.00387715	-0.00090977	1.48225621	11.84757833
0.00395267	-0.00092910	1.49015672	11.89739450
0.00415808	-0.00097906	1.45003822	11.91575002
0.00341016	-0.00080434	1.48347319	11.96421000
0.00455656	-0.00107658	1.49757112	11.99274213
0.00522644	-0.00123696	1.46696422	11.99113376
0.00442041	-0.00104799	1.47968074	12.04984294
0.00445607	-0.00105825	1.46918239	12.09347180
0.00513096	-0.00122060	1.50985679	12.11623412
0.00486550	-0.00115942	1.46143853	12.13768455
0.00510742	-0.00121914	1.48203966	12.20002277
0.00440819	-0.00105402	1.49562498	12.22454511
0.00440066	-0.00105401	1.49416972	12.25613356
0.00397107	-0.00095273	1.47907999	12.25840620
0.00483028	-0.00116082	1.49669379	12.30114943
0.00442649	-0.00106558	1.48223045	12.31756801
0.00442653	-0.00106738	1.49027853	12.40006617
0.00368789	-0.00089077	1.48695985	12.45450637
0.00376657	-0.00091130	1.49799463	12.49577025
0.00372953	-0.00090386	1.47927901	12.51935470
0.00414510	-0.00100625	1.50660346	12.57182806
0.00408437	-0.00099317	1.51849322	12.56372265
0.00304899	-0.00074264	1.52384564	12.61471979
0.00413024	-0.00100768	1.52131619	12.65825267
0.00440802	-0.00107724	1.51093062	12.68091207
0.00429089	-0.00105036	1.48452703	12.72063005
0.00392308	-0.00096192	1.52398722	12.77801575
0.00357543	-0.00087813	1.52347946	12.81023506
0.00333490	-0.00082041	1.49923607	12.80857827
0.00376067	-0.00092669	1.48622270	12.85965251
0.00410983	-0.00101440	1.51921954	12.93770580
0.00459564	-0.00113617	1.49450355	12.97782671
0.00397725	-0.00098491	1.49360103	12.99189650
0.00423475	-0.00105040	1.51402146	13.05358812
0.00330353	-0.00082076	1.52141423	13.09450307
0.00336634	-0.00083774	1.51813104	13.12889621
0.00455292	-0.00113488	1.52196389	13.18140193
0.00476210	-0.00118896	1.50496206	13.24889018
0.00313683	-0.00078446	1.51667880	13.27664492
0.00376696	-0.00094357	1.52354551	13.33934098
0.00421500	-0.00105752	1.55630824	13.36549763
0.00375042	-0.00094249	1.53562040	13.42159285
0.00366925	-0.00092359	1.55582683	13.43579651
0.00397615	-0.00100246	1.55819760	13.49985458
0.00430946	-0.00108825	1.59531282	13.58046323
0.00489833	-0.00123895	1.60504874	13.59446894
0.00483411	-0.00122468	1.59680402	13.63805374
0.00401592	-0.00101904	1.59335197	13.67059368
0.00445937	-0.00113339	1.56306307	13.74139525
0.00480783	-0.00122391	1.59174988	13.77612051
0.00490714	-0.00125120	1.61688581	13.83843693
0.00529375	-0.00135194	1.60651442	13.85196200
0.00453003	-0.00115874	1.65494569	13.91418580
0.00465269	-0.00119202	1.64534098	13.94011460
0.00495541	-0.00127160	1.68921238	13.95043029
0.00386986	-0.00099462	1.67924529	14.00564913
0.00560709	-0.00144342	1.67902957	14.07627224
0.00404147	-0.00104204	1.71375269	14.09415564
0.00379495	-0.00098003	1.69502021	14.13456260
0.00460543	-0.00119121	1.71568659	14.16303528
0.00461835	-0.00119644	1.69524800	14.22014807
0.00424700	-0.00110198	1.69255745	14.25637430
0.00429428	-0.00111600	1.70333348	14.31275322
0.00417035	-0.00108551	1.67769342	14.33982324
0.00398622	-0.00103921	1.67247784	14.39194696
0.00447190	-0.00116766	1.68262457	14.45118147
0.00345245	-0.00090288	1.69929834	14.55006387
0.00384626	-0.00100745	1.69535706	14.58285750
0.00412523	-0.00108221	1.73429307	14.64869779
0.00430897	-0.00113218	1.72298632	14.70441414
0.00353860	-0.00093122	1.75163925	14.79625098
0.00288218	-0.00075966	1.79190905	14.89233835
0.00255068	-0.00067333	1.83714134	14.94217809
0.00304255	-0.00080442	1.94933552	14.96965917
0.00251236	-0.00066527	2.01076868	15.01206964
0.00280756	-0.00074459	2.07242100	14.97790169
0.00326228	-0.00086653	2.12179150	14.94425645
0.00257782	-0.00068578	2.07379499	14.90820528
0.00242576	-0.00064633	2.03688674	14.87360105
0.00232914	-0.00062154	2.01675888	14.91719734
0.00206479	-0.00055184	1.94973562	14.93827148
0.00313599	-0.00083943	1.92445791	14.94215352
0.00288184	-0.00077258	1.88957993	15.02389107
0.00292794	-0.00078614	1.86178631	15.07261861
0.00323415	-0.00086969	1.85439406	15.12209121
0.00322228	-0.00086782	1.83421052	15.20213442
0.00291208	-0.00078548	1.84925227	15.26841943
0.00282702	-0.00076370	1.83393849	15.28122864
0.00357215	-0.00096646	1.86510029	15.37799846
0.00309617	-0.00083896	1.85824659	15.43946018
0.00288529	-0.00078300	1.84819692	15.46154257
0.00350860	-0.00095360	1.83740407	15.50900598
0.00365825	-0.00099578	1.85548368	15.57255586
0.00391121	-0.00106625	1.84684033	15.58124869
0.00291215	-0.00079509	1.84446623	15.64986347
0.00278790	-0.00076231	1.83018269	15.70404824
0.00340279	-0.00093185	1.82001672	15.74941848
0.00376664	-0.00103304	1.81556902	15.83222827
0.00274228	-0.00075323	1.82449613	15.91043259
0.00254064	-0.00069890	1.80535878	15.97035660
0.00245291	-0.00067577	1.85179546	15.99751179
0.00256935	-0.00070891	1.81380684	16.10494134
0.00310916	-0.00085914	1.82935581	16.14801852
0.00284324	-0.00078683	1.85999517	16.21135761
0.00273632	-0.00075837	1.84326470	16.24730855
0.00335504	-0.00093124	1.87170867	16.32519179
0.00306915	-0.00085315	1.87198409	16.35645656
0.00299522	-0.00083384	1.87403835	16.39795309
0.00321757	-0.00089707	1.86558829	16.45707996
0.00383682	-0.00107130	1.86578973	16.50391935
0.00353975	-0.00098982	1.88912538	16.59533123
0.00400283	-0.00112096	1.90196193	16.66676433
0.00404894	-0.00113555	1.88949955	16.69159484
0.00371305	-0.00104289	1.88741972	16.73008036
0.00396566	-0.00111548	1.91237610	16.83138727
0.00401660	-0.00113147	1.91303706	16.87415924
0.00444699	-0.00125455	1.90572237	16.94440436
0.00373556	-0.00105539	1.91208179	17.00853553
0.00320163	-0.00090587	1.93731142	17.03959920
0.00341297	-0.00096708	1.95241706	17.08200902
0.00287739	-0.00081651	1.96551980	17.13370627
0.00409181	-0.00116282	1.95263186	17.14330990
0.00359762	-0.00102387	1.90944297	17.22049817
0.00372307	-0.00106112	1.92633497	17.28132779
0.00443017	-0.00126449	1.87747999	17.32495278
0.00363104	-0.00103790	1.86066634	17.40099032
0.00323507	-0.00092606	1.87204162	17.48255512
0.00306193	-0.00087777	1.85818812	17.55804942
0.00305148	-0.00087604	1.88657675	17.64598396
0.00274768	-0.00078996	1.85344779	17.70513391
0.00283941	-0.00081751	1.88324115	17.82204353
0.00238513	-0.00068771	1.89305678	17.85234228
0.00268604	-0.00077559	1.91340035	17.93453669
0.00257567	-0.00074479	1.91551374	17.96778040
0.00264311	-0.00076539	1.91707743	18.04807697
0.00364314	-0.00105649	1.90901724	18.11907225
0.00350241	-0.00101714	1.90187098	18.21945479
0.00325648	-0.00094707	1.93173421	18.27008904
0.00235289	-0.00068526	1.93843919	18.31291636
0.00312067	-0.00091017	1.90174106	18.36043308
0.00181561	-0.00053029	1.92508729	18.44801792
0.00325835	-0.00095304	1.96431776	18.50079962
0.00272725	-0.00079883	1.92503426	18.55582706
0.00274613	-0.00080550	1.91842762	18.62493196
0.00355346	-0.00104379	1.91486690	18.69861934
0.00312176	-0.00091829	1.90737810	18.78289563
0.00239386	-0.00070517	1.86653847	18.85571140
0.00332599	-0.00098113	1.88071456	18.96567579
0.00261073	-0.00077123	1.90411545	19.02955095
0.00278756	-0.00082463	1.90160337	19.11515888
0.00240620	-0.00071281	1.91747046	19.24953035
0.00174704	-0.00051827	1.94637510	19.26137322
0.00217115	-0.00064500	1.94368866	19.37557946
0.00207835	-0.00061829	1.94970120	19.43441151
0.00136397	-0.00040634	1.95381311	19.48493817
0.00252695	-0.00075386	1.95780134	19.54776111
0.00097987	-0.00029273	1.94009423	19.61840774
0.00186250	-0.00055719	1.93424100	19.72319355
0.00195503	-0.00058569	1.93320559	19.81270521
0.00108727	-0.00032618	1.93685237	19.92526344
0.00150935	-0.00045344	1.94707497	19.98067711
0.00168517	-0.00050696	1.95655608	20.06976720
0.00171045	-0.00051528	1.93516087	20.17638079
0.00145525	-0.00043901	1.92543943	20.23411974
0.00196258	-0.00059288	1.95172104	20.34082058
0.00174607	-0.00052820	1.94737517	20.41599350
0.00185249	-0.00056117	1.98633193	20.51439880
0.00199427	-0.00060495	1.93949712	20.62502577
0.00094584	-0.00028731	1.95369501	20.68633732
0.00094951	-0.00028883	2.02157356	20.77505371
0.00147877	-0.00045044	2.00481573	20.87245109
0.00131573	-0.00040133	2.02029293	20.94433023
0.00074677	-0.00022810	2.01957370	21.03030390
0.00110710	-0.00033862	2.00888678	21.12745154
0.00202308	-0.00061963	2.00287794	21.19449266
0.00061510	-0.00018865	2.02877654	21.31512008
0.00064159	-0.00019705	2.01728824	21.37729953
0.00155003	-0.00047670	2.04683835	21.51360200
0.00129930	-0.00040013	2.04200412	21.58241874
0.00175025	-0.00053974	2.06125752	21.67230915
0.00144991	-0.00044773	2.09053631	21.76724827
0.00149116	-0.00046110	2.06041660	21.87724416
0.00223349	-0.00069158	2.05168575	21.90654639
0.00233418	-0.00072373	2.08678075	22.03292722
0.00212919	-0.00066107	2.06001774	22.13984085
0.00204188	-0.00063482	2.08574208	22.23541170
0.00138458	-0.00043105	2.07053228	22.35073031
0.00165429	-0.00051571	2.06466245	22.45896861
0.00184175	-0.00057493	2.08032393	22.56020194
0.00173517	-0.00054239	2.12835971	22.65369299
0.00174762	-0.00054701	2.11973932	22.75782881
0.00195383	-0.00061238	2.11451934	22.81744064
0.00173097	-0.00054326	2.11854059	22.93417737
0.00223419	-0.00070214	2.10962861	23.03424282
0.00138468	-0.00043575	2.10424712	23.11982873
0.00121571	-0.00038308	2.12223157	23.28144756
0.00160603	-0.00050676	2.12233632	23.37073902
0.00167418	-0.00052896	2.12334322	23.48943793
0.00137731	-0.00043575	2.11929249	23.59643931
0.00129395	-0.00040992	2.14336171	23.73842144
0.00137478	-0.00043611	2.13432423	23.87722604
0.00213105	-0.00067691	2.16702150	24.00432438
0.00115839	-0.00036844	2.19472171	24.14798701
0.00178172	-0.00056746	2.24217214	24.27425705
0.00204617	-0.00065254	2.28478627	24.35572271
0.00160868	-0.00051371	2.35643602	24.51806924
0.00147570	-0.00047186	2.42273555	24.55058217
0.00092289	-0.00029549	2.46172695	24.63017528
0.00068833	-0.00022068	2.44464062	24.67328317
0.00121603	-0.00039038	2.44677915	24.69255114
0.00101871	-0.00032746	2.40809077	24.73975391
0.00172223	-0.00055433	2.36678479	24.86217263
0.00090908	-0.00029299	2.29340142	24.96116993
0.00087983	-0.00028394	2.24705200	25.14342543
0.00063094	-0.00020388	2.22064528	25.25333953
0.00049429	-0.00015993	2.20339069	25.40136116
0.00143808	-0.00046592	2.22583041	25.57304885
0.00175597	-0.00056966	2.19232200	25.67979498
0.00149529	-0.00048572	2.17072657	25.84684305
0.00220985	-0.00071877	2.17110461	26.01984187
0.00331919	-0.00108101	2.19358033	26.15267457
0.00182559	-0.00059534	2.16834457	26.29692434
0.00185897	-0.00060701	2.20236626	26.45593710
0.00294197	-0.00096189	2.26162548	26.60639550
0.00201474	-0.00065959	2.25846472	26.74068654
0.00305980	-0.00100302	2.31158985	26.90441571
0.00209175	-0.00068658	2.29924011	27.03823316
0.00207276	-0.00068122	2.32700502	27.17959364
0.00199783	-0.00065745	2.34661056	27.32450045
0.00163249	-0.00053791	2.37691001	27.48457536
0.00175913	-0.00058039	2.44163812	27.62149057
0.00113809	-0.00037597	2.44859879	27.73908870
0.00216465	-0.00071602	2.44241801	27.85044743
0.00263762	-0.00087360	2.45032068	27.96887066
0.00209215	-0.00069382	2.47397684	28.09368441
0.00153371	-0.00050928	2.43992160	28.21352943
0.00221395	-0.00073610	2.43555110	28.39681639
0.00265666	-0.00088443	2.45152448	28.50485974
0.00246006	-0.00082003	2.40490218	28.66169798
0.00263867	-0.00088069	2.43974160	28.81171998
0.00311368	-0.00104055	2.43529982	28.97797383
0.00177928	-0.00059537	2.38955892	29.12865725
0.00334207	-0.00111973	2.37340316	29.28324894
0.00256264	-0.00085968	2.36491684	29.46572934
0.00281327	-0.00094496	2.37574128	29.66580574
0.00286606	-0.00096391	2.36132089	29.83427126
0.00302018	-0.00101704	2.32612027	30.02533867
0.00268210	-0.00090434	2.36403342	30.19734668
0.00311157	-0.00105047	2.38288306	30.39719383
0.00267904	-0.00090560	2.35381561	30.54901278
0.00241984	-0.00081901	2.39469930	30.71974267
0.00158649	-0.00053764	2.42161549	30.89637724
0.00132148	-0.00044839	2.40174538	31.08558379
0.00173268	-0.00058866	2.38574632	31.28958484
0.00206882	-0.00070374	2.40641429	31.45991595
0.00152305	-0.00051874	2.40139530	31.67062824
0.00210978	-0.00071948	2.39757211	31.86729240
0.00140688	-0.00048038	2.37111903	32.08878411
0.00178094	-0.00060887	2.39256555	32.27805260
0.00248401	-0.00085030	2.43231177	32.48375203
0.00219776	-0.00075325	2.41806024	32.70529511
0.00219235	-0.00075234	2.42714109	32.89225206
0.00208270	-0.00071560	2.41137739	33.10098291
0.00173906	-0.00059828	2.40032801	33.33759242
0.00199730	-0.00068797	2.46591166	33.57404877
0.00111561	-0.00038475	2.47303530	33.76042465
0.00210148	-0.00072566	2.47398945	33.98550386
0.00108011	-0.00037344	2.45816991	34.23764261
0.00139227	-0.00048196	2.49372574	34.48566172
0.00107080	-0.00037114	2.49153307	34.69241451
0.00108088	-0.00037509	2.48133576	34.96007270
0.00083765	-0.00029105	2.51214282	35.19844574
0.00073535	-0.00025582	2.54742721	35.46619867
0.00032102	-0.00011182	2.61223372	35.69156300
0.00038514	-0.00013432	2.63891915	35.90664114
0.00043519	-0.00015196	2.65255488	36.18870419
0.00075863	-0.00026522	2.69969822	36.37319169
0.00066386	-0.00023238	2.72730454	36.65231005
0.00068857	-0.00024132	2.77176607	36.86577962
0.00101637	-0.00035664	2.75514718	37.06288409
0.00172066	-0.00060452	2.70019338	37.27429494
0.00097816	-0.00034408	2.66803090	37.53413294
0.00117692	-0.00041450	2.65211097	37.83471329
0.00118662	-0.00041843	2.64086305	38.15143148
0.00149411	-0.00052750	2.68372760	38.41657203
0.00116856	-0.00041307	2.63434382	38.69278433
0.00086021	-0.00030444	2.62201102	39.03123276
0.00162417	-0.00057552	2.68076677	39.40297104
0.00179137	-0.00063554	2.74656253	39.66256581
0.00073310	-0.00026040	2.78081638	39.90930146
0.00050566	-0.00017984	2.76531391	40.23762353
0.00137882	-0.00049097	2.82854062	40.55022887
0.00098949	-0.00035276	2.79535054	40.84133474
0.00095768	-0.00034183	2.79290637	41.14614475
0.00097844	-0.00034967	2.78758621	41.48037441
0.00063706	-0.00022794	2.85981813	41.81673609
0.00062623	-0.00022434	2.85968713	42.16098458
0.00038287	-0.00013733	2.86054569	42.50867072
0.00121974	-0.00043801	2.92255770	42.87015367
0.00088461	-0.00031805	2.95094536	43.19793935
0.00159071	-0.00057261	2.93647422	43.54682978
0.00134884	-0.00048613	2.95455055	43.88304186
0.00156636	-0.00056520	3.02790882	44.26675520
0.00136282	-0.00049235	3.02575615	44.57257438
0.00014134	-0.00005112	3.01907847	44.97483525
0.00048202	-0.00017456	3.06657823	45.39608928
0.00051364	-0.00018623	3.04668318	45.74226795
0.00102169	-0.00037088	3.08340243	46.11704370
0.00066055	-0.00024007	2.99959341	46.50150012
0.00132945	-0.00048375	3.16555181	46.91991394
0.00112028	-0.00040813	3.04842006	47.38607577
0.00135394	-0.00049384	3.11698134	47.76939227
0.00150447	-0.00054940	3.10127730	48.24589625
0.00098728	-0.00036096	3.13666654	48.77917968
0.00107059	-0.00039188	3.15531518	49.13676858
0.00175452	-0.00064300	3.17333634	49.70793257
0.00153515	-0.00056327	3.26007646	50.02502173
0.00137413	-0.00050479	3.25600560	50.63264970
0.00115447	-0.00042460	3.27823750	51.10833599
0.00064520	-0.00023758	3.39652832	51.57184065
0.00089223	-0.00032893	3.36782636	52.02131690
0.00005898	-0.00002177	3.45660548	52.64293269
0.00046413	-0.00017151	3.46124533	53.09982931
0.00071763	-0.00026550	3.54935976	53.61625082
0.00067671	-0.00025066	3.56052941	54.06621516
0.00018500	-0.00006861	3.59657828	54.65994605
0.00066299	-0.00024615	3.64401545	55.15132647
0.00009270	-0.00003446	3.57448819	55.63901344
0.00129055	-0.00048028	3.61400496	56.28798195
0.00160963	-0.00059972	3.60516586	56.89936803
0.00126422	-0.00047158	3.66058885	57.55945595
0.00163550	-0.00061079	3.69218495	58.15122518
0.00175844	-0.00065747	3.70266201	58.78697423
0.00134798	-0.00050459	3.75944599	59.45094782
0.00174428	-0.00065370	3.80081277	60.11270349
0.00126555	-0.00047484	3.77113724	60.82510311
0.00131977	-0.00049576	3.85088226	61.52530725
0.00079389	-0.00029857	3.85567695	62.31011553
0.00099054	-0.00037296	3.93961219	62.90578083
0.00078244	-0.00029495	3.92074263	63.76073776
0.00058328	-0.00022013	4.04025904	64.48993580
0.00121099	-0.00045755	4.07598179	65.31978497
0.00096868	-0.00036642	4.16817413	66.08182635
0.00094264	-0.00035699	4.23916934	66.90118638
0.00067612	-0.00025635	4.25303801	67.69392929
0.00067855	-0.00025757	4.32503115	68.56959943
0.00051138	-0.00019434	4.32911505	69.40975450
0.00120096	-0.00045692	4.34208958	70.29306955
0.00097585	-0.00037170	4.42475208	71.26883093
0.00150744	-0.00057485	4.47801347	72.16510326
0.00167242	-0.00063850	4.44473293	73.16640274
0.00201866	-0.00077158	4.54135445	74.17990063
0.00169239	-0.00064761	4.57625365	75.20138907
0.00221302	-0.00084781	4.61304900	76.26370185
0.00185352	-0.00071090	4.57220738	77.38784354
0.00153577	-0.00058971	4.61014381	78.50016229
0.00181012	-0.00069585	4.62615482	79.74350997
0.00239866	-0.00092315	4.67718745	80.99617043
0.00220830	-0.00085086	4.72240035	82.23834016
0.00144697	-0.00055816	4.77125996	83.59041591
0.00111667	-0.00043124	4.80182217	84.96857252
0.00197280	-0.00076273	4.88220550	86.35399403
0.00232549	-0.00090011	4.86650092	87.86684695
0.00137974	-0.00053466	5.03921305	89.38890570
0.00090336	-0.00035046	5.08955697	90.96377094
0.00228943	-0.00088919	5.23582005	92.63356475
0.00262265	-0.00101976	5.38019466	94.29712177
0.00268616	-0.00104564	5.49779410	96.04558085
0.00223491	-0.00087097	5.62992932	97.87778315
0.00176676	-0.00068931	5.78226888	99.75286876
0.00269229	-0.00105160	5.94419681	101.65372313
0.00281085	-0.00109915	6.11960032	103.66643786
0.00197117	-0.00077168	6.29292884	105.77042760
0.00199993	-0.00078382	6.49495867	107.96055981
0.00158148	-0.00062052	6.71438770	110.17374446
0.00158590	-0.00062295	6.94924968	112.58708401
0.00165624	-0.00065132	7.20166009	115.01099194
0.00170989	-0.00067317	7.46810061	117.57819661
0.00126112	-0.00049706	7.72705857	120.30624151
0.00110895	-0.00043757	8.11770427	123.05590421
0.00162522	-0.00064200	8.29203832	125.88084788
0.00145984	-0.00057732	8.60083755	129.04533313
0.00141590	-0.00056057	8.96513338	132.31043791
0.00147014	-0.00058269	9.35520532	135.69965690
0.00214707	-0.00085195	9.74976432	139.35201954
0.00211268	-0.00083925	10.24477805	143.25914622
0.00231384	-0.00092018	10.80673628	147.31122233
0.00294949	-0.00117428	11.48767245	151.44411064
0.00300498	-0.00119771	12.06732125	155.99195292
0.00244986	-0.00097754	12.87535081	160.68924109
0.00228079	-0.00091109	13.59272814	165.78289952
0.00273776	-0.00109485	14.58484798	171.21486945
0.00191445	-0.00076645	15.56323961	176.81855279
0.00147872	-0.00059267	16.66486295	183.04040244
0.00196877	-0.00078996	17.99726661	189.63328766
0.00147233	-0.00059142	19.44458908	196.55484743
0.00082651	-0.00033237	21.14490557	204.16767546
0.00058042	-0.00023366	23.03000020	212.41173643
0.00100556	-0.00040526	25.37535742	221.01977934
0.00118373	-0.00047760	28.01697249	230.42190166
0.00100093	-0.00040429	30.90025373	240.57297675
0.00113743	-0.00045993	34.15196167	251.37272612
0.00033792	-0.00013679	37.78118526	263.53560714
0.00109807	-0.00044500	42.13006309	276.90420000
0.00128158	-0.00051994	47.41358725	291.49792870
0.00116592	-0.00047354	53.61501573	307.88130972
0.00202635	-0.00082391	61.62883229	325.69261521
0.00209631	-0.00085329	71.03542794	345.24676319
0.00172684	-0.00070367	82.71882576	366.97649994
0.00212038	-0.00086498	96.56849930	390.76819308
0.00111656	-0.00045599	113.82725144	417.28296574
0.00124295	-0.00050816	135.12932620	446.25096412
0.00131561	-0.00053845	161.59400231	478.53014436
0.00037139	-0.00015217	194.78827332	514.30796073
0.00097214	-0.00039875	236.12560203	553.67919234
0.00111710	-0.00045871	289.54974085	597.61348980
0.00186195	-0.00076540	361.65055891	645.94220748
0.00029360	-0.00012082	461.15321027	692.35776420
0.00065754	-0.00027089	595.19981280	726.28987475
0.00027539	-0.00011358	768.31879023	729.45117864
0.00105400	-0.00043516	976.36873475	674.18108567
0.00110667	-0.00045740	1191.99746321	528.83067218
0.00180504	-0.00074686	1359.68902006	279.01693914
0.00131344	-0.00054405	1416.28245133	-42.35522975
0.00137571	-0.00057046	1326.78806763	-350.16158416
0.00211880	-0.00087954	1139.99904882	-574.78685255
0.00186044	-0.00077313	922.11830125	-695.36325578
0.00227416	-0.00094608	721.39863020	-732.90505840
0.00200179	-0.00083367	558.19928265	-719.92743062
0.00114991	-0.00047941	433.48754413	-681.41318283
0.00183868	-0.00076739	341.41663024	-633.62849041
0.00113338	-0.00047354	274.84147384	-586.09265079
0.00181895	-0.00076080	224.76463539	-543.35580065
0.00107033	-0.00044816	185.70199875	-505.20928557
0.00175120	-0.00073404	154.52630878	-470.28365177
0.00054477	-0.00022859	129.55024471	-438.71968689
0.00097039	-0.00040763	109.19948000	-410.37625595
