Gx,Gy,Gz,RF
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
35,-17,35,0
33.870968,-16.451612,33.870968,0
32.741936,-15.903226,32.741936,0
31.612904,-15.354838,31.612904,0
30.483871,-14.806452,30.483871,0
29.354839,-14.258064,29.354839,0
28.225807,-13.709678,28.225807,0
27.096775,-13.16129,27.096775,0
25.967741,-12.612904,25.967741,0
24.838709,-12.064516,24.838709,0
23.709677,-11.516129,23.709677,0
22.580645,-10.967742,22.580645,0
21.451612,-10.419354,21.451612,0
20.32258,-9.870968,20.32258,0
19.193548,-9.32258,19.193548,0
18.064516,-8.774194,18.064516,0
16.935484,-8.225806,16.935484,0
15.806452,-7.677419,15.806452,0
14.67742,-7.129032,14.67742,0
13.548388,-6.580645,13.548388,0
12.419354,-6.032258,12.419354,0
11.290322,-5.483871,11.290322,0
10.16129,-4.935484,10.16129,0
9.032258,-4.387097,9.032258,0
7.903226,-3.83871,7.903226,0
6.774194,-3.290323,6.774194,0
5.645161,-2.741935,5.645161,0
4.516129,-2.193548,4.516129,0
3.387097,-1.645161,3.387097,0
2.258065,-1.096774,2.258065,0
1.129032,-0.548387,1.129032,0
0,0,0,0
0,0.148504,0,0
0,0.297008,0,0
0,0.445511,0,0
0,0.594015,0,0
0,0.742519,0,0
0,0.891023,0,0
0,1.039527,0,0
0,1.18803,0,0
0,1.336534,0,0
0,1.485038,0,0
0,1.633542,0,0
0,1.782046,0,0
0,1.93055,0,0
0,2.079053,0,0
0,2.227557,0,0
0,2.376061,0,0
0,2.524565,0,0
0,2.673069,0,0
0,2.821572,0,0
0,2.970076,0,0
0,3.11858,0,0
0,3.267084,0,0
0,3.415588,0,0
0,3.564091,0,0
0,3.712595,0,0
0,3.861099,0,0
0,4.009603,0,0
0,4.158107,0,0
0,4.306611,0,0
0,4.455114,0,0
0,4.603618,0,0
0,4.752122,0,-0.327804
0,4.752122,0,-0.327804
0,4.752122,0,-0.327804
0,4.752122,0,-0.327804
0,4.752122,0,-0.327804
0,4.752122,0,-0.494995
0,4.752122,0,-0.494995
0,4.752122,0,-0.494995
0,4.752122,0,-0.494995
0,4.752122,0,-0.739478
0,4.752122,0,-0.739478
0,4.752122,0,-0.739478
0,4.752122,0,-0.739478
0,4.752122,0,-0.99328
0,4.752122,0,-0.99328
0,4.752122,0,-0.99328
0,4.752122,0,-0.99328
0,4.752122,0,-1.271201
0,4.752122,0,-1.271201
0,4.752122,0,-1.271201
0,4.752122,0,-1.271201
0,4.752122,0,-1.546929
0,4.752122,0,-1.546929
0,4.752122,0,-1.546929
0,4.752122,0,-1.546929
0,4.752122,0,-1.546929
0,4.752122,0,-1.810598
0,4.752122,0,-1.810598
0,4.752122,0,-1.810598
0,4.752122,0,-1.810598
0,4.752122,0,-2.039732
0,4.752122,0,-2.039732
0,4.752122,0,-2.039732
0,4.752122,0,-2.039732
0,4.752122,0,-2.214049
0,4.752122,0,-2.214049
0,4.752122,0,-2.214049
0,4.752122,0,-2.214049
0,4.752122,0,-2.310526
0,4.752122,0,-2.310526
0,4.752122,0,-2.310526
0,4.752122,0,-2.310526
0,4.752122,0,-2.306141
0,4.752122,0,-2.306141
0,4.752122,0,-2.306141
0,4.752122,0,-2.306141
0,4.752122,0,-2.179514
0,4.752122,0,-2.179514
0,4.752122,0,-2.179514
0,4.752122,0,-2.179514
0,4.752122,0,-2.179514
0,4.752122,0,-1.90872
0,4.752122,0,-1.90872
0,4.752122,0,-1.90872
0,4.752122,0,-1.90872
0,4.752122,0,-1.47786
0,4.752122,0,-1.47786
0,4.752122,0,-1.47786
0,4.752122,0,-1.47786
0,4.752122,0,-0.871587
0,4.752122,0,-0.871587
0,4.752122,0,-0.871587
0,4.752122,0,-0.871587
0,4.752122,0,-0.08387
0,4.752122,0,-0.08387
0,4.752122,0,-0.08387
0,4.752122,0,-0.08387
0,4.752122,0,0.890772
0,4.752122,0,0.890772
0,4.752122,0,0.890772
0,4.752122,0,0.890772
0,4.752122,0,0.890772
0,4.752122,0,2.044665
0,4.752122,0,2.044665
0,4.752122,0,2.044665
0,4.752122,0,2.044665
0,4.752122,0,3.370134
0,4.752122,0,3.370134
0,4.752122,0,3.370134
0,4.752122,0,3.370134
0,4.752122,0,4.844157
0,4.752122,0,4.844157
0,4.752122,0,4.844157
0,4.752122,0,4.844157
0,4.752122,0,6.441517
0,4.752122,0,6.441517
0,4.752122,0,6.441517
0,4.752122,0,6.441517
0,4.752122,0,8.123296
0,4.752122,0,8.123296
0,4.752122,0,8.123296
0,4.752122,0,8.123296
0,4.752122,0,9.846735
0,4.752122,0,9.846735
0,4.752122,0,9.846735
0,4.752122,0,9.846735
0,4.752122,0,9.846735
0,4.752122,0,11.555372
0,4.752122,0,11.555372
0,4.752122,0,11.555372
0,4.752122,0,11.555372
0,4.752122,0,13.191105
0,4.752122,0,13.191105
0,4.752122,0,13.191105
0,4.752122,0,13.191105
0,4.752122,0,14.684314
0,4.752122,0,14.684314
0,4.752122,0,14.684314
0,4.752122,0,14.684314
0,4.752122,0,15.970314
0,4.752122,0,15.970314
0,4.752122,0,15.970314
0,4.752122,0,15.970314
0,4.752122,0,16.98004
0,4.752122,0,16.98004
0,4.752122,0,16.98004
0,4.752122,0,16.98004
0,4.752122,0,16.98004
0,4.752122,0,17.659767
0,4.752122,0,17.659767
0,4.752122,0,17.659767
0,4.752122,0,17.659767
0,4.752122,0,17.961807
0,4.752122,0,17.961807
0,4.752122,0,17.961807
0,4.752122,0,17.961807
0,4.752122,0,17.864233
0,4.752122,0,17.864233
0,4.752122,0,17.864233
0,4.752122,0,17.864233
0,4.752122,0,17.358824
0,4.752122,0,17.358824
0,4.752122,0,17.358824
0,4.752122,0,17.358824
0,4.752122,0,16.465309
0,4.752122,0,16.465309
0,4.752122,0,16.465309
0,4.752122,0,16.465309
0,4.752122,0,15.217681
0,4.752122,0,15.217681
0,4.752122,0,15.217681
0,4.752122,0,15.217681
0,4.752122,0,15.217681
0,4.752122,0,13.6713
0,4.752122,0,13.6713
0,4.752122,0,13.6713
0,4.752122,0,13.6713
