jMRUI Data Textfile

Filename: /Users/Georg/Documents/MATLAB/osprey/exampledata/bruker/derivatives/jMRUIFiles/mouse1_7__jMRUI_A.TXT

PointsInDataset: 4096
DatasetsInFile: 1
SamplingInterval: 2.000000E-01
ZeroOrderPhase: 0E+00
BeginTime: 0E+00
TransmitterFrequency: 5.002977E+08
MagneticField: 1.175042E+01
TypeOfNucleus: 0E+00
NameOfPatient: No Name
DateOfExperiment: 48
DateOfExperiment: 55
DateOfExperiment: 45
DateOfExperiment: 74
DateOfExperiment: 117
DateOfExperiment: 108
DateOfExperiment: 45
DateOfExperiment: 50
DateOfExperiment: 48
DateOfExperiment: 50
DateOfExperiment: 49
Spectrometer: TrioTim
AdditionalInfo: jnear


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
11.92914352	-28.81916685	-1184.78125893	1497.25834750
-61.62037867	135.97660974	8453.52743019	-482.01064143
10.78136983	112.99998554	3144.78722302	4141.99523988
102.71605679	-23.44382064	1323.64905909	-80.21494191
2.18886084	-71.12416636	5345.81627830	-1193.10846712
-36.15345893	12.70961514	4598.66395722	-3561.13442105
92.21026544	-20.78698627	3801.50419731	-1178.56998455
37.48409928	-116.82860103	-305.53307379	-3201.04492876
41.93401581	-9.50781297	3334.39654984	671.65634575
76.30552168	1.23437554	4951.91113024	-343.79580162
29.86670641	-47.21317250	1883.29971486	1364.16809721
21.24024267	-26.87101217	3197.55689188	-3854.06071114
34.52022931	0.78769022	5798.71282347	238.71965913
6.00672176	66.68070870	5647.12713270	-144.04088735
19.61308982	-90.63649533	8698.34973530	-1442.54776784
-27.72109543	-74.73964022	3962.45067166	-2723.16763527
22.26462467	0.90496356	2528.42734380	-1630.82582196
46.25019191	-8.24778169	3412.28696504	-1001.74808335
1.66957221	-15.70953857	1440.33961960	552.00276028
-41.73441781	-6.95894381	4934.66647517	-468.04688315
-18.76736371	-30.47487699	7564.74433054	818.56718667
30.02968430	-30.38367885	2735.68035693	-3150.18058867
-21.62542581	-122.15801163	4885.32557978	-3245.21330080
-76.28660102	-96.27535254	2352.68335190	772.33119639
14.56588265	67.54705190	6863.06329747	5238.60353553
41.39856013	-34.11633198	2626.61903795	-634.59383719
13.36669062	-18.20488809	6663.76321057	-3133.78507417
-25.98907379	45.61995419	3311.05965198	-2592.84526888
52.74542791	-26.53720186	4712.79349498	-5535.76146981
23.85001657	-61.49561022	4615.19000275	1445.40691185
-6.12443886	-52.39559207	2708.72633441	-946.16610457
34.33573453	48.61028112	916.12976561	-755.78142963
114.59467854	10.33455586	5556.33818987	-2098.01852538
73.36890980	-27.75578460	8914.34560397	-803.70827484
-88.21750885	-79.73721681	7390.15581453	-979.66926102
-9.47686178	-13.97615668	6490.83767511	-2827.56761864
-31.34490763	-0.95867368	3764.28496650	-66.69718836
-39.33100183	-72.62506222	6138.00655719	-3014.33551143
-17.95495365	113.09417355	7669.57522151	146.21085906
-17.96937749	22.67913489	6368.59027209	-1149.37224066
52.27735696	-13.97015079	62.53980347	2601.62093554
-25.78231559	29.37165795	9054.75216158	1802.40331648
-4.44845898	24.35525720	6204.54858376	-4810.55457849
-8.90185679	-40.36888827	6982.91351792	-3149.23940329
20.65306053	-8.24418243	3616.38813955	1223.68384761
30.56091604	42.60983200	4524.42353858	-3652.74754186
15.64680550	44.23298076	2747.85391649	-1107.58176295
3.30999780	12.86062258	3804.37170257	-70.78614779
-7.53436055	-44.56437499	3929.22855781	-449.67819881
46.08197785	-13.66268179	7072.74779178	-3048.17525531
-48.77234952	28.17847668	5363.94066838	-3100.62191156
-31.24787371	-41.93698435	8736.33858766	-521.04295614
34.87928895	-17.75383190	9011.91205364	-4522.72158081
-13.56200638	-21.42576487	5085.67760350	-854.15209535
-50.81486325	-1.37015736	4166.74182846	-273.90960712
-16.69080789	-12.71833378	3333.52581306	2305.57678128
-7.67930302	1.23085494	5266.01841151	-1730.41530014
14.52607964	36.68427277	3748.93718619	-5271.12876162
69.47767916	3.04320235	9781.04848769	39.40766426
11.37028525	-20.84622597	5776.96614764	-4925.80767427
-12.70447869	10.29256113	6966.45779630	-1550.68115908
34.77894085	-46.24188809	6166.71023446	-2626.02110702
22.94387505	13.87960711	4164.44921391	-2999.77732190
-33.39131149	-26.74192819	8845.07322980	-1993.63866483
-81.99946623	12.18672772	7865.59344677	-3381.80037878
14.05738022	-63.73526883	7397.32327333	-2838.34298072
56.73845485	0.70001336	5262.49400778	-227.09060390
-9.08695383	4.75926901	3911.27520793	-2496.43289042
-21.82599417	-42.38481927	6765.07365893	-4575.70184731
11.87366333	20.74229875	8991.90416347	-824.28984551
47.08969482	-43.13039414	7527.34787536	-3698.08839812
-3.40477279	-68.78484937	8211.77469990	-2155.91442959
9.69838879	-49.79604979	7505.97770096	3859.50842892
29.92657155	-111.82256325	3249.95537386	1346.37005458
-90.58798444	-63.64027010	3934.93049268	-3015.65530825
-57.11608811	-68.36850336	10222.86112764	350.06066988
19.37678778	-90.75914573	6410.84259038	-5088.48815868
17.82724346	-107.16566148	7530.32742638	-184.50062455
17.28842209	-52.59538114	3081.06292745	-3617.66551332
17.13751784	-31.77577335	9606.66637274	-1318.67215387
48.76412738	-97.82248939	9131.16350504	-949.14200198
19.42925540	-76.50928410	12695.36004760	-925.44627360
8.47515102	-66.47486556	10792.92640795	-373.23724570
-29.99469616	-60.05544218	6716.25598458	-4639.89143751
89.25205399	-37.00380834	8082.95800376	-6417.38785097
72.44450033	-80.33074587	5781.97754513	-2069.61191540
21.68029379	-89.10383419	5602.92069412	-6502.02372542
115.43680141	-37.25945341	7040.45892556	-6242.13571189
104.02226181	-126.63826148	10198.07996597	-4841.13301162
58.35751112	-59.31514500	7892.05132701	-1237.67917765
29.26605456	-124.42615363	6892.13552849	-4982.11493616
32.75974740	-77.87607444	11943.67807212	-1482.51205561
44.98829360	-116.02121490	8510.67067215	-5312.34231680
-37.85631518	-74.52731620	9976.24359302	-7480.54879002
83.48532072	-80.41204735	9834.56912425	-1576.60640465
19.31734149	-83.13705723	13398.80646134	-7185.35580475
64.46087124	-98.46958134	10796.20640538	-766.18194574
150.72813271	-63.67222518	9513.85027779	-5344.63223894
151.23012764	-90.87162219	7087.21697687	-1604.54673947
72.87295667	-83.45756895	12449.49408368	-1923.75313942
110.38022087	-121.75876920	11296.20638609	-1118.09632217
39.94232450	-37.95745623	9837.87181657	-8588.90951444
64.56120264	-70.84719721	11183.90693004	-6816.73241554
159.19008213	-120.73309147	7622.34340902	-7425.14478728
79.33616038	-132.56272721	9205.34312328	-2872.42292703
20.19738107	-73.45092777	10374.90484963	-4961.40920726
86.84457580	-53.17823578	12263.00528642	-5815.84425796
60.64261284	-84.98415687	9522.86027104	-2636.11321894
43.28054804	-28.33043229	9225.93381287	-7256.49220739
-7.15875975	-69.51094921	13518.40190186	-10240.70145862
116.76511397	-62.27743688	7617.27486060	-6010.90316135
